,Company,Market Value,Revenue,Profits,Assets,Rank,Sector,Industry,Continent,Country,Headquarters,State,CEO,Forbes Webpage,Profits as % of Assets,Profits as % of Revenue,description
1154,Intuit,26.28,4.526,0.508,4.349,1155,Information Technology,Software & Programming,North America,United States,California,California,Brad Smith,http://www.forbes.com/companies/intuit/,0.11680846171533699,0.11224038886433901,"Intuit Inc. is an American business and financial software company that develops and sells financial, accounting, and tax preparation software and related services for small businesses, accountants, and individuals. The company is headquartered in Mountain View, California and the CEO is Sasan Goodarzi. As of 2019, more than 95% of its revenues and earnings come from its activities within the United States. Intuit's products include the tax preparation application TurboTax, personal finance app Mint and the small business accounting program QuickBooks.
Intuit has lobbied extensively against the IRS creating its own online system of tax filing (in most wealthy countries, governments have simplified tax filing for its citizens, thus making software such as TurboTax unnecessary for most citizens). As part of an agreement with the IRS, TurboTax allows individuals making less than $66,000 a year to use a free version of TurboTax; a 2019 ProPublica investigation revealed that TurboTax deliberately makes this version hard to find and that it deceptively steers individuals who search for the free version to TurboTax versions that cost. TurboTax has tricked military service members to pay to use the filing software by creating and promoting a ""military discount"" and by making the free version hard to find when many service members are in fact eligible to use the software for free. Intuit is under investigation by multiple state attorneys general, as well as New York's Department of Financial Services.

"
1155,Bankinter,6.859,2.209,0.4081,63.722,1156,Financials,Regional Banks,Europe,Spain,Spain,,María Treviño,http://www.forbes.com/companies/bankinter/,0.00640438153228085,0.184744228157537,"Bankinter, S.A. (Spanish pronunciation: [baŋˈkinteɾ]), is a Spanish financial services company headquartered in Madrid. It has been listed on the Bolsa de Madrid (Madrid stock exchange) since 1972, and is part of the Ibex35 Index. It was founded in 1965 as an industrial bank through a joint venture between Banco Santander and Bank of America.

"
1156,Belgacom,11.505,6.591,0.5345,8.998,1157,Telecommunication Services,Telecommunications services,Europe,Belgium,Belgium,,Dominique Leroy,http://www.forbes.com/companies/belgacom/,0.0594020893531896,0.0810954331664391,"The Proximus Group (previously known as Belgacom Group) is the largest telecommunications company in Belgium, headquartered in Brussels. Proximus Group is primarily state owned, with the Belgian state holding 53.3% + 1 share. Proximus Group offerings include fixed line and mobile communications through the Proximus brand and ICT services to the professional market under the Telindus brand.
The main legal entity of Proximus Group is Proximus NV/SA, which following integration in 2010 includes the mobile activities of former subsidiary Proximus (Belgacom Mobile) and the ICT services of former subsidiary Telindus. Subsidiaries include BICS, Skynet, Tango, and Scarlet.
Since September 2014, Proximus has been the commercial brand of all Belgacom products."
1157,Givaudan,18.07,4.565,0.6595,6.276,1158,Consumer Staples,Household/Personal Care,Europe,Switzerland,Switzerland,,Gilles Andrier,http://www.forbes.com/companies/givaudan/,0.10508285532186099,0.14446878422782,"Givaudan (pronounced [ʒivodɑ̃]) is a Swiss multinational manufacturer of flavours, fragrances and active cosmetic ingredients. As of 2008, it is the world's largest company in the flavour and fragrance industries.

"
1158,Kintetsu,8.016,10.037,0.2976,16.133,1158,Industrials,Railroads,Asia,Japan,Japan,,Tetsuya Kobayashi,http://www.forbes.com/companies/kintetsu/,0.0184466621211182,0.0296502939125237,"Kintetsu Railway Co., Ltd. (近畿日本鉄道株式会社, Kinki-nippon Tetsudō Kabushiki Kaisha), referred to as Kintetsu (近鉄), is a Japanese passenger railway company, managing infrastructure and operating passenger train service. Its railway system is the largest in Japan, excluding Japan Railways Group. The railway network connects Osaka, Nara, Kyoto, Nagoya, Tsu, Ise, and Yoshino. Kintetsu Railway Co. Ltd. is a wholly owned subsidiary of Kintetsu Group Holdings Co., Ltd.

"
1159,Idemitsu Kosan,3.3960000000000004,31.785999999999998,-0.8948,21.612,1160,Energy,Oil & Gas Operations,Asia,Japan,Japan,,Kazuhisa Nakano,http://www.forbes.com/companies/idemitsu-kosan/,-0.0414029243013141,-0.0281507581954319,"The Idemitsu Kosan Company, Ltd. (出光興産株式会社, Idemitsu Kōsan kabushiki gaisha), trading as Idemitsu Showa Shell, is a Japanese petroleum company. It owns and operates oil platforms, refineries and produces and sells petroleum, oils and petrochemical products.Idemitsu is the second largest petroleum refiner in Japan, after Nippon Oil. It was ranked as the 262nd largest company in the world by revenue in Fortune Global 500 (2008). It is number 26 in petroleum refining. Idemitsu Kosan is listed in the First Section of the Tokyo Stock Exchange and, since absorbing Showa Shell Sekiyu in 2019, is a constituent of the Nikkei 225 index; however, it is not a constituent of the TOPIX 100 index (instead, it is a constituent of the TOPIX Mid400 index)."
1160,First Financial Holding,5.569,1.821,0.5041,76.113,1161,Financials,Regional Banks,Asia,Taiwan,Taiwan,,M Jeng,http://www.forbes.com/companies/first-financial-holding/,0.00662304731123461,0.27682591982427196,"The Kingdom Holding Company (Arabic: شركة المملكة القابضة‎) is a Saudi conglomerate holding company based in Riyadh. The Kingdom Holding Company (KHC) is a publicly listed company on the Tadawul (Saudi Stock Exchange). The KHC consists of a select team of experienced investment specialists directed by its founder and chairman, Prince Al-Waleed bin Talal and Chief Executive Officer, Eng. Talal Ibrahim Al Maiman. The company describes itself as a diversified investment company, whose main interests are financial services, real estate, tourism and hospitality, media, entertainment, petrochemicals, aviation and technology.

"
1161,Fortescue Metals Group,8.083,7.04,0.3179,20.372,1161,Materials,Iron & Steel,Australia,Australia,Australia,,Neville Power,http://www.forbes.com/companies/fortescue-metals-group/,0.0156047516198704,0.04515625,"Fortescue Metals Group Ltd (Often referred to as FMG) is an Australian iron ore company. Fortescue is the fourth largest iron ore producer in the world after BHP, Rio Tinto, and Vale. The company has holdings of more than 87,000 km2 in the Pilbara region of Western Australia, making it the largest tenement holder in the state, larger than both BHP Billiton and Rio Tinto.

"
1162,Shin Kong Financial,2.0069999999999997,8.83,0.182,90.2,1161,Financials,Life & Health Insurance,Asia,Taiwan,Taiwan,,Tung Wu,http://www.forbes.com/companies/shin-kong-financial/,0.0020177383592017697,0.0206115515288788,"The Shin Kong Group (Chinese: 新光集團; pinyin: Xīnguāng jítuán; Pe̍h-ōe-jī: Sin-kong Chi̍p-thôan) traces its origin back to the establishment of the Shin Kong Store in 1945 by group founder Wu Ho-su. The Shin Kong Store was engaged in the trading of fabrics and the import and export of sugar and tea. Wu created the name ""Shin Kong"" from the first Chinese character in the name Hsinchu, the city where he was born, and the first character in the given name of his business benefactor Ogawa Mitsusada (小川光定).
In 1951, Wu extended Shin Kong's reach in the textile industry with the founding of Shinkong Spinning Co., Ltd. The company steadily expanded into other industries with the establishment of Shinkong Insurance and Shin Kong Life Insurance in 1963 and the Great Taipei Gas Corporation in 1964, setting a strong base for the company's future. In 1986, Eugene Wu assumed chairmanship of the group. The group subsequently established Shin Kong Wu Ho-Su Memorial Hospital in 1992 and completed the landmark Shin Kong Life Tower in Taipei the following year. Since then, Shin Kong has steadily diversified and grown to become an integrated business with operations covering the financial, security, manufacturing, consumer, medical, and philanthropy sectors.
Shin Kong Financial Holding Co., Ltd. (SKFH) was founded as a publicly listed company in 2002. Through its subsidiaries Shin Kong Life Insurance, Shin Kong Bank, MasterLink Securities, Shin Kong Investment Trust, Shin Kong Property Insurance Agency, and Shin Kong Venture Capital, the company provides financial instruments.

Financial ServicesSecurity ServicesManufacturingConsumer ServicesMedical, Philanthropic and Public Services"
1163,Shenzhen Overseas,8.568,4.1160000000000005,0.7154,16.225,1164,Consumer Discretionary,Hotels & Motels,Asia,China,China,,Ping Liu,http://www.forbes.com/companies/shenzhen-overseas/,0.0440924499229584,0.17380952380952402,"Shenzhen Overseas Chinese Town Company Limited known as OCT Limited (formerly OCT Holding) is a publicly traded company based in Shenzhen, China. It is a subsidiary of state-owned Overseas Chinese Town Enterprises (or OCT Group).
OCT Limited was incorporated in 1997.OCT Limited was ranked 1,164th in 2016 Forbes Global 2000 List. OCT Limited is a constituent of SZSE 100 Index (blue chip index) and pan-China index CSI 300 Index.

"
1164,Lixil Group,6.805,14.949000000000002,-0.0539,18.419,1165,Materials,Construction Materials,Asia,Japan,Japan,,Yoshiaki Fujimori,http://www.forbes.com/companies/lixil-group/,-0.00292632607633422,-0.0036055923473142,"Lixil Group Corporation (LIXILグループ株式会社, Lixil Gurūpu kabushiki-kaisha) is a Japanese manufacturer of building materials and housing equipment, headquartered in Tokyo."
