,Company,Market Value,Revenue,Profits,Assets,Rank,Sector,Industry,Continent,Country,Headquarters,State,CEO,Forbes Webpage,Profits as % of Assets,Profits as % of Revenue,description
1257,Everbright Securities,17.492,1.224,0.3357,18.528,1258,Financials,Investment Services,Asia,China,China,,Wang Baoqing,http://www.forbes.com/companies/everbright-securities/,0.0181185233160622,0.274264705882353,"Everbright Securities Company Limited is a securities brokerage by assets in China, controlled by state-owned financial conglomerate, China Everbright Group. It was founded in 1996 and is based in Shanghai.It was listed on the Shanghai Stock Exchange in 2009 with capital raising of CN¥10.96 billion. It was the second IPO by a Chinese brokerage, following CITIC Securities in 2002.On 2 February 2015, Everbright Securities Co Ltd announced its agreement to buy Sun Hung Kai Financial's 70% stake for HK$4.1 billion."
1258,Givaudan,16.852999999999998,4.811,0.615,6.513,1259,Consumer Staples,Household/Personal Care,Europe,Switzerland,Switzerland,,Gilles Andrier,http://www.forbes.com/companies/givaudan/,0.09442653155228001,0.127832051548535,"Givaudan (pronounced [ʒivodɑ̃]) is a Swiss multinational manufacturer of flavours, fragrances and active cosmetic ingredients. As of 2008, it is the world's largest company in the flavour and fragrance industries.

"
1259,JM Smucker,14.029000000000002,5.48,0.5498,9.096,1259,Consumer Staples,Food Processing,North America,United States,Ohio,Ohio,Richard Smucker,http://www.forbes.com/companies/jm-smucker/,0.0604441512752858,0.100328467153285,"The J. M. Smucker Company, also known as Smucker and Smucker's, is an American manufacturer of jam, peanut butter, jelly, fruit syrups, beverages, shortening, ice cream toppings, and other products in North America. Smucker's headquarters are located in Orrville, Ohio. It was founded in 1897."
1260,PLDT,14.248,3.8510000000000004,0.768,9.802,1259,Telecommunication Services,Telecommunications services,Asia,Philippines,Philippines,,Napoleon Nazareno,http://www.forbes.com/companies/pldt/,0.0783513568659457,0.19942871981303603,"PLDT, Inc., formerly known as the Philippine Long Distance Telephone Company, is a telecommunications, internet, and digital service holdings company in the Philippines. It is one of the country's major telecommunications providers, along with Globe Telecom. Founded in 1928, it is the oldest and largest telecommunications company in the Philippines, in terms of assets and revenues.The company's core businesses are fixed-line telecommunications, mobile telephony services, broadband, and internet of things services under various brands. It also has investments in broadcasting, print media, utilities, and direct-to-home satellite services, among others. As of 2019, PLDT is listed in the Philippine Stock Exchange and New York Stock Exchange (the only Philippine company to be listed in NYSE) and is being controlled by First Pacific, a Hong Kong-based investment management company; Nippon Telegraph and Telephone, through its subsidiaries; and JG Summit, a major conglomerate that operates the airline Cebu Pacific, food manufacturer Universal Robina, and real estate firm Robinsons Land.
Through the years, PLDT has received numerous complaints from the Philippine House of Representatives and Senate regarding slow internet connection."
1261,Liberty Media,13.491,4.45,0.17800000000000002,31.206999999999997,1262,Consumer Discretionary,Broadcasting & Cable,North America,United States,Colorado,Colorado,Gregory Maffei,http://www.forbes.com/companies/liberty-media-1/,0.00570384849552985,0.04,"Liberty Media Corporation (commonly referred to as Liberty Media or just Liberty) is an American mass media company controlled by chairman John C. Malone. The company has three divisions, reflecting the company's ownership stakes in Formula One, SiriusXM, and the Atlanta Braves."
1262,Hyundai Glovis,7.25,13.225999999999999,0.5094,5.6370000000000005,1263,Industrials,Other Transportation,Asia,South Korea,South Korea,,Kyeong-Bae Kim,http://www.forbes.com/companies/hyundai-glovis/,0.0903672166045769,0.0385150461212763,"Hyundai Glovis Co., Ltd. is a logistics company headquartered in Seoul, South Korea and part of the Hyundai Kia Automotive Group. Its predecessor company, Hankook Logitech Co. Ltd was formed in February 2001. Hyundai Glovis supplies ocean transportation logistics advice, cargo space, loading/unloading, and packaging services. It changed its name to Hyundai Glovis in June 2003."
1263,Deutsche Wohnen,7.7410000000000005,1.117,1.1353,13.85,1264,,,Europe,Germany,Germany,,Michael Zahn,http://www.forbes.com/companies/deutsche-wohnen/,0.08197111913357401,1.01638316920322,"Deutsche Wohnen SE is a German property company, and one of the 30 companies that compose the DAX index. The position in the DAX was reached in June 2020 from  previous MDAX position after Lufthansa was downgraded to the MDAX because of losses during the Corona crisis.In July 2015, it was reported that Deutsche Wohnen had about EUR 600M available, and might be looking to acquire 8,000-9,000 apartments.

"
1264,Belle International Holdings,9.943,6.051,0.7248,5.276,1265,Consumer Discretionary,Apparel/Footwear Retail,Asia,Hong Kong,Hong Kong,,Baijiao Sheng,http://www.forbes.com/companies/belle-international-holdings/,0.13737680060652002,0.11978185423896902,"Belle International Holdings Limited is the number one women's shoe retailer in China, with 22% of the domestic market share.  It is engaged in the manufacturing, distribution and retail sales of footwear products. It offers a number of brand names, including Belle, Staccato, Teenmix, Tata, Fato, JipiJapa, Joy & Peace and Bata.  As of its IPO in May 2007, the company had 3,828 retail outlets in 150 cities in China and 35 in Hong Kong, Macau and the US.  In September 2008, Belle was named No. 8 in the BusinessWeek Asia 50, Businessweek's annual ranking of top Asian companies.

"
1265,Wuliangye Yibin,14.479000000000001,3.103,0.9071,7.274,1266,Consumer Staples,Beverages,Asia,China,China,,Chen Lin,http://www.forbes.com/companies/wuliangye-yibin/,0.12470442672532302,0.292330003222688,"Wuliangye Yibin Company Limited (Chinese: 宜宾五粮液股份有限公司; pinyin: Wǔliángyè) is a Chinese alcoholic beverage company. It specializes in manufacturing baijiu, and is best known for Wuliangye, made from five organic grains: Proso millet, corn, glutinous rice, long grain rice and wheat.Its other trademark liquor spirits offerings include Tiandichun (Chinese: 天地春), Wuliangchun, Wuliangshen, Changsanjiao, Jinliufu, Laozuofang, Liuyanghe, Lianghuchun, and Xiandairen. Wuliangye and Tiandichun are aromatic baijius.Headquartered in Yibin, Sichuan Province, the company distributes its products all over the domestic market, and exports to overseas markets. As of 31 December 2007, the company has eight major subsidiaries.

"
1266,Brown-Forman,19.424,3.033,0.677,4.1610000000000005,1267,Consumer Staples,Beverages,North America,United States,Kentucky,Kentucky,Paul Varga,http://www.forbes.com/companies/brown-forman/,0.162701273732276,0.223211341905704,"The Brown–Forman Corporation is one of the largest American-owned companies in the spirits and wine business. Based in Louisville, Kentucky, it manufactures several well known brands throughout the world, including Jack Daniel's, Early Times, Old Forester, Woodford Reserve, GlenDronach, BenRiach, Glenglassaugh, Finlandia, Herradura, Korbel, and Chambord. Brown–Forman formerly owned Southern Comfort and Tuaca before selling them off in 2016.
As of fiscal 2016 the company had sales of $3.08 billion. The roughly 40 members of the Brown family, cousins that are descendants of founder George Garvin Brown, control more than 70% of the voting shares and in 2016 had a net worth of $12.3 billion."
1267,Goldcorp,16.024,3.497,-2.2097,27.866,1268,Materials,Diversified Metals & Mining,North America,Canada,Canada,,Charles Jeannes,http://www.forbes.com/companies/goldcorp/,-0.0792973516112826,-0.631884472404919,"Goldcorp Inc. was a gold production company headquartered in Vancouver, British Columbia, Canada. The company employed about 15,800 people worldwide, engaged in gold mining and related activities including exploration, extraction, processing and reclamation. Goldcorp’s operating assets included four mines in Canada, two mines in Mexico, and four in Central and South America. As of the third quarter of 2014, Goldcorp was the world's fourth-largest producer of gold. On January 14, 2019, Goldcorp agreed to a merger acquisition by Newmont Mining Corporation, the world’s second-largest producer of gold, with the merged “Newmont Goldcorp” to be the world’s largest producer.In June 2016, Goldcorp was named one of Corporate Knights magazine's Best 50 Corporate Citizens in Canada. In the same year, the company was also ranked among Canada's Top 100 Employers. Goldcorp has repeatedly been accused of harming the environment, livestock, and public health in multiple studies by advocacy groups and activists, contaminating areas with toxic heavy metals by its mining activities. These allegations have been refuted by the company and none of these allegations have been proven in a court of law. The company's track record around transparency, policies and practices has improved since a damning 2010 study accused the company of human rights violations.

"
1268,United Rentals,9.075,5.685,0.54,12.467,1268,Financials,Rental & Leasing,North America,United States,Connecticut,Connecticut,Michael Kneeland,http://www.forbes.com/companies/united-rentals/,0.0433143498836929,0.0949868073878628,"United Rentals, Inc. (NYSE: URI) is the world's largest equipment rental company, with about 13 percent of the North American market share as of 2019. It owns the largest rental fleet in the world with about 660,000 rental units totaling about $14.2 billion in original equipment cost (OEC). The company has a workforce of approximately 18,800 employees, and operates 1,186 locations across 49 U.S. states, 10 Canadian provinces, Puerto Rico and four European countries. In 2017, United Rentals' revenue totaled more than $6.64 billion, with over $1.35 billion in profit. It is ranked #424 on the Fortune 500, and #1183 on the Forbes Global 2000 list of the world's largest public companies.URI was founded in 1997 by Bradley Jacobs and grew primarily through acquisition. It offers general, aerial, and specialty rentals to a customer base that includes construction and industrial companies; utilities; municipalities; and homeowners. In addition to rentals, the company offers new and used equipment sales, servicing, and safety training.
United Rentals is currently led by Matthew Flannery (President & CEO), Dale Asplund (Executive Vice President & COO), and Jessica Graziano (Executive Vice President & CFO). It is headquartered in Stamford, Connecticut. In 2019, United Rentals was announced the 6th best stock of the 2010s, with a total return of 1,559%.

"
